gvkey,conm,tic,sic,naics,linkprim,liid,linktype,linkid,lpermno,lpermco,USEDFLAG,linkdt,linkenddt,GSECTOR,GGROUP,GIND,GSUBIND,SPCINDCD,SPCSECCD
128978,PACKAGING CORP OF AMERICA,PKG,2650,322211,P,01,LC,1,87541,23511,1,20000128,E,15,1510,151030,15103020,210,970
129418,ALAMOSA HOLDINGS INC,APCS,4812,517212,P,01,LU,1,87585,17927,1,20000203,20060228,50,5010,501020,50102010,462,974
129442,MEDIACOM COMMUNICATIONS CORP,MCCC,4841,515210,P,01,LC,1,87618,17931,1,20000204,E,25,2540,254010,25401025,150,978
129466,ANTIGENICS INC/DE,AGEN,2834,325412,P,01,LC,1,87583,17936,1,20000204,E,35,3520,352010,35201010,285,905
129467,AVANEX CORP,AVNX,3661,334210,P,01,LC,1,87588,17934,1,20000204,20090430,45,4520,452010,45201020,180,940
130762,INTERSIL CORP  -CL A,ISIL,3674,334413,P,01,LC,1,87612,18314,1,20000225,E,45,4530,453010,45301020,235,940
130766,NEXTEL PARTNERS INC,NXTP,4812,517212,P,01,LC,1,87623,18305,1,20000223,20060630,50,5010,501020,50102010,462,974
131425,HOTELS.COM,ROOM,4700,561510,P,01,LU,1,87627,18312,1,20000225,20030630,45,4510,451010,45101010,620,600
132502,PALM INC,PALM,3571,334111,P,01,LC,1,87800,18342,1,20000302,E,45,4520,452010,45201020,190,940
132518,ASIAINFO HOLDINGS INC,ASIA,7372,511210,P,01,LC,1,87752,18350,1,20000303,E,45,4510,451030,45103010,454,940
132524,REGISTER.COM INC,RCOM,7389,561990,P,01,LC,1,87806,18351,1,20000303,20051130,45,4510,451010,45101010,175,976
132525,UTSTARCOM INC,UTSI,3663,334220,P,01,LC,1,87825,18348,1,20000303,E,45,4520,452010,45201020,180,940
132605,TRAVELOCITY.COM INC,TVLY,7370,514191,P,01,LU,1,87822,18382,1,20000308,20020430,45,4510,451010,45101010,185,940
133170,GRANT PRIDECO INC,GRP,3533,333132,P,01,LU,2,87660,36955,1,20000417,20080430,10,1010,101010,10101020,395,935
133246,INTERMUNE INC,ITMN,2836,325414,P,01,LC,1,87785,18456,1,20000324,E,35,3520,352010,35201010,147,905
133288,SILICON LABORATORIES INC,SLAB,3674,334413,P,01,LC,1,87812,18455,1,20000324,E,45,4530,453010,45301020,235,940
133366,EDWARDS LIFESCIENCES CORP,EW,3842,339113,P,01,LU,2,87657,36952,1,20000403,E,35,3510,351010,35101010,300,905
133367,ENERGIZER HOLDINGS INC,ENR,3690,335912,P,01,LC,2,87659,36954,1,20000404,E,30,3030,303010,30301010,320,978
133504,LUMINEX CORP,LMNX,3829,334519,P,01,LC,1,87789,18709,1,20000330,E,35,3520,352030,35203010,230,940
133724,ADOLOR CORP,ADLR,2834,325412,P,01,LC,1,88784,40976,1,20001114,E,35,3520,352020,35202010,285,905
133726,CABOT MICROELECTRONICS CORP,CCMP,2890,325998,P,01,LC,1,88152,37148,1,20000404,E,45,4530,453010,45301010,247,940
133731,TANOX INC,TNOX,2834,325412,P,01,LU,1,88199,37191,1,20000407,20070831,35,3520,352010,35201010,285,905
133767,KRISPY KREME DOUGHNUTS INC,KKD,5400,722213,P,01,LC,1,88172,37166,1,20000405,E,25,2530,253010,25301040,440,978
133768,METLIFE INC,MET,6311,524113,P,01,LC,1,87842,37138,1,20000405,E,40,4030,403010,40301020,825,800
133769,ULTICOM INC,ULCM,7372,511210,P,01,LC,1,88202,37194,1,20000405,20070131,45,4510,451030,45103010,185,940
133885,EXELIXIS INC,EXEL,8731,541711,P,01,LC,1,88159,37154,1,20000411,E,35,3520,352030,35203010,292,905
133886,NUMERICAL TECHNOLOGIES INC,NMTC,7372,511210,P,01,LU,1,88178,37172,1,20000407,20030331,45,4510,451030,45103010,185,940
133888,SABA SOFTWARE INC,SABA,7372,511210,P,01,LC,1,88193,37186,1,20000407,E,45,4510,451010,45101010,185,940
133944,OCLARO INC,OCLR,3674,334413,P,01,LC,3,90354,37145,1,20040920,E,45,4520,452010,45201020,235,940
133944,OCLARO INC,OCLR,3674,334413,P,01,LC,1,88149,37145,1,20000413,20040909,45,4520,452010,45201020,235,940
133945,DDI CORP,DDIC,3672,334412,P,02,LC,6,90083,37150,1,20040305,E,45,4520,452030,45203020,220,925
133945,DDI CORP,DDIC,3672,334412,P,01,LC,1,88155,37150,1,20000411,20030414,45,4520,452030,45203020,220,925
133987,PEC SOLUTIONS INC,PECS,7370,518111,P,01,LU,1,88187,37181,1,20000420,20050630,45,4510,451010,45101010,185,940
134026,CROWN MEDIA HOLDINGS INC,CRWN,4841,515210,P,01,LC,1,88246,37510,1,20000504,E,25,2540,254010,25401020,150,978
134164,WEBEX COMMUNICATIONS INC,WEBX,7370,518111,P,01,LU,1,88478,37967,1,20000728,20070531,45,4510,451010,45101010,185,940
134447,EMBARCADERO TECHNOLOGIES INC,EMBT,7373,541512,P,01,LU,1,88157,37152,1,20000420,20070629,45,4510,451030,45103020,454,940
134451,PACKARD BIOSCIENCE INC,PBSC,3826,334516,P,01,LU,1,88186,37180,1,20000420,20011130,35,3520,352030,35203010,230,940
134452,SEEBEYOND TECHNOLOGY CORP,SBYN,7372,511210,P,01,LU,1,88198,37190,1,20000428,20050831,45,4510,451010,45101010,185,940
134685,PRAECIS PHARMACEUTICALS INC,PRCS,2834,325412,P,01,LC,1,88190,37183,1,20000427,20070228,35,3520,352010,35201010,285,905
134845,AT&T WIRELESS SERVICES INC,AWE,4812,517212,P,01,LC,3,89001,41670,1,20010709,20041026,50,5010,501020,50102010,462,974
134845,AT&T WIRELESS SERVICES INC,AWE,4812,517212,P,01,LC,1,87831,20103,1,20000427,20010706,50,5010,501020,50102010,462,974
134932,ON SEMICONDUCTOR CORP,ONNN,3674,334413,P,01,LC,1,88182,37176,1,20000428,E,45,4530,453010,45301020,235,940
135044,PIXELWORKS INC,PXLW,3674,334413,P,01,LU,2,88260,37524,1,20000531,E,45,4530,453010,45301020,235,940
135044,PIXELWORKS INC,PXLW,3674,334413,C,00X,LU,1,88260,37524,1,20000519,20000530,45,4530,453010,45301020,235,940
135484,FRONTIER COMMUNICATIONS CORP,FTR,4813,517110,P,01,LC,1,23887,925,1,20000901,E,50,5010,501010,50101020,463,974
135669,US UNWIRED INC,UNWR,4812,517212,P,01,LU,1,88270,37533,1,20000518,20050831,50,5010,501020,50102010,462,974
135708,NEW FOCUS INC,NUFO,3674,334413,P,01,LC,1,88254,37519,1,20000518,20040331,45,4520,452010,45201020,235,940
135805,MICROTUNE INC,TUNE,3674,334413,P,01,LC,1,88575,38470,1,20000804,E,45,4530,453010,45301020,235,940
135914,ONI SYSTEMS CORP,ONIS,3661,334210,P,01,LU,1,88364,37734,1,20000601,20020628,45,4520,452010,45201020,180,940
135945,CENTILLIUM COMMUNICATIONS,CTLM,3674,334413,P,01,LC,1,88248,37512,1,20000524,20081031,45,4530,453010,45301020,235,940
135965,SONUS NETWORKS INC,SONS,7373,541512,P,01,LC,1,88264,37528,1,20000525,E,45,4520,452010,45201020,454,940
135990,NRG ENERGY INC,NRG,4911,221112,P,03,LC,2,90071,37496,1,20040325,E,55,5510,551050,55105010,705,700
135990,NRG ENERGY INC,NRG,4911,221112,P,01,LC,1,88232,37496,1,20000531,20020603,55,5510,551050,55105010,705,700
136264,EXULT INC,EXLT,8742,541612,P,01,LU,1,88342,37717,1,20000602,20041029,20,2020,202010,20201030,175,976
136267,UBIQUITEL INC,UPCS,4812,517310,P,01,LC,1,88383,37749,1,20000607,20060630,50,5010,501020,50102010,462,974
136725,INTUITIVE SURGICAL INC,ISRG,3845,334510,P,01,LU,1,88352,37727,1,20000613,E,35,3510,351010,35101010,300,905
137067,HANDSPRING INC,HAND,3571,334111,P,01,LU,1,88347,37723,1,20000621,20031031,45,4520,452020,45202010,190,940
137131,CHARLES RIVER LABS INTL INC,CRL,8731,541711,P,01,LC,1,88281,37660,1,20000623,E,35,3520,352030,35203010,292,905
137232,JANUS CAPITAL GROUP INC,JNS,6282,523920,P,01,LC,1,88313,37678,1,20000626,E,40,4020,402030,40203010,823,800
137292,STRATOS INTERNATIONAL INC,STLW,3674,334413,P,01,LC,1,88377,37744,1,20000627,20070731,45,4520,452010,45201020,235,940
137373,CAPSTONE TURBINE CORP,CPST,3510,333611,P,01,LC,1,88332,37707,1,20000629,E,20,2010,201040,20104020,345,925
137573,ENTEGRIS INC,ENTG,3089,326199,P,01,LC,1,88439,37932,1,20000711,E,45,4530,453010,45301010,325,978
137602,AXCELIS TECHNOLOGIES INC,ACLS,3559,333295,P,01,LC,1,88417,37913,1,20000711,E,45,4530,453010,45301010,247,940
137662,I-MANY INC,IMNY,7372,511210,P,01,LC,1,88448,37940,1,20000713,20090630,45,4510,451010,45101010,185,940
137803,DECODE GENETICS INC,DCGN,8731,541711,P,01,LC,1,88432,37927,1,20000718,E,35,3520,352010,35201010,292,905
137943,ENTRAVISION COMMUNICATIONS,EVC,4833,515120,P,01,LC,1,88485,38389,1,20000802,E,25,2540,254010,25401020,150,978
138122,ARENA PHARMACEUTICALS INC,ARNA,8731,541711,P,01,LC,1,88421,37917,1,20000728,E,35,3520,352010,35201010,292,905
138203,GENENCOR INTL INC,GCOR,2835,325413,P,01,LU,1,88441,37934,1,20000728,20050429,35,3520,352010,35201010,147,905
138345,SPEECHWORKS INTL INC,SPWX,7371,541511,P,01,LU,1,88569,38464,1,20000801,20030829,45,4510,451030,45103010,185,940
138487,H POWER CORP,HPOW,3674,334413,P,01,LU,1,88529,38428,1,20000809,20030331,20,2010,201040,20104010,235,940
138601,ACTIVE POWER INC,ACPW,3620,335999,P,01,LC,1,88497,38399,1,20000808,E,20,2010,201040,20104020,220,925
138603,CHIPPAC INC,CHPC,3674,334413,P,01,LC,1,88508,38410,1,20000809,20040831,45,4530,453010,45301020,235,940
138607,MCDATA CORP  -CL A,MCDTA,3669,334290,P,03,LC,4,88911,38440,1,20010208,20070129,45,4520,452020,45202020,180,940
138607,MCDATA CORP  -CL A,MCDTA,3669,334290,N,01,LC,3,88543,38440,1,20010208,20070129,45,4520,452020,45202020,180,940
138607,MCDATA CORP  -CL A,MCDTA,3669,334290,C,01,LC,2,88543,38440,1,20010201,20010207,45,4520,452020,45202020,180,940
138607,MCDATA CORP  -CL A,MCDTA,3669,334290,P,01,LC,1,88543,38440,1,20000809,20010131,45,4520,452020,45202020,180,940
138608,MEDICINES CO,MDCO,2834,325412,P,01,LC,1,88545,38442,1,20000808,E,35,3520,352020,35202010,285,905
138610,PEMSTAR INC,PMTR,3670,3344,P,01,LC,1,88556,38452,1,20000808,20070131,45,4520,452030,45203010,220,925
139662,AVAYA INC,AV,3663,334220,P,01,LU,2,88587,39130,1,20001002,20071031,45,4520,452010,45201020,187,940
139665,MOODY'S CORP,MCO,7320,561450,P,01,LC,1,48506,20610,1,20001031,E,40,4020,402010,40201040,850,800
140027,HYDRIL CO,HYDL,3533,333132,P,01,LU,1,88634,39166,1,20000927,20070531,10,1010,101010,10101020,395,935
140030,OPLINK COMMUNICATIONS INC,OPLK,3663,334515,P,01,LC,1,88739,40210,1,20001004,E,45,4520,452010,45201020,180,940
140033,MIRANT CORP,MIR,4911,22111,P,05,LC,5,91071,50187,1,20060111,E,55,5510,551050,55105010,705,700
140033,MIRANT CORP,MIR,4911,22111,P,01,LC,1,88601,39144,1,20000927,20030714,55,5510,551050,55105010,705,700
140044,DURECT CORP,DRRX,2834,325412,P,01,LC,1,88626,39159,1,20000928,E,35,3520,352020,35202010,285,905
140049,VASTERA INC,VAST,7372,511210,P,01,LC,1,88651,39179,1,20000928,20050429,45,4510,451030,45103010,185,940
140073,GREATBATCH INC,GB,3690,335911,P,01,LC,1,88615,39150,1,20000929,E,35,3510,351010,35101010,220,925
140541,COACH INC,COH,3100,316992,P,01,LC,1,88661,40143,1,20001005,E,25,2520,252030,25203010,355,925
140759,IXIA,XXIA,3825,334416,P,01,LC,1,88750,40220,1,20001018,E,45,4520,452010,45201020,230,940
140760,MONSANTO CO,MON,0100,111,P,01,LC,1,88668,40148,1,20001018,E,15,1510,151010,15101030,167,970
140977,RRI ENERGY INC,RRI,4911,2211,P,01,LC,1,88992,41582,1,20010501,E,55,5510,551050,55105010,705,700
141007,OPTICAL COMMUNICATION PRODS,OCPI,3674,334413,P,01,LC,1,88809,40997,1,20001103,20071031,45,4520,452010,45201020,235,940
141044,TRANSMETA CORP,TMTA,3674,334413,P,01,LC,1,88813,41001,1,20001107,20090130,45,4530,453010,45301020,235,940
141057,LUMINENT INC,LMNE,3674,334413,P,01,LC,1,88804,40994,1,20001110,20011231,35,3520,352010,35201010,235,940
141359,RESOURCES CONNECTION INC,RECN,8721,541211,P,01,LC,1,88841,41062,1,20001215,E,20,2020,202020,20202020,453,940
141362,SPECIALTY LABORATORIES INC,SP,8071,621511,P,01,LU,1,88855,41083,1,20001208,20060131,35,3510,351020,35102015,292,905
141400,MASSEY ENERGY CO,MEE,1220,212112,P,01,LC,1,26382,20745,1,20001229,E,10,1010,101020,10102050,360,970
141636,AT&T LATIN AMERICA CORP,ATTL,4813,517110,P,01,LU,1,88502,38404,1,20000829,20030116,50,5010,501010,50101020,463,974
141845,AGERE SYSTEMS INC,AGR,3674,334413,P,02,LC,4,89400,41358,1,20050201,20050527,45,4530,453010,45301020,235,940
141845,AGERE SYSTEMS INC,AGR,3674,334413,J,02,LC,3,89400,41358,1,20020603,20050131,45,4530,453010,45301020,235,940
141845,AGERE SYSTEMS INC,AGR,3674,334413,P,02,LC,5,88917,41358,1,20050531,20070330,45,4530,453010,45301020,235,940
141845,AGERE SYSTEMS INC,AGR,3674,334413,J,01,LC,2,88917,41358,1,20050201,20050530,45,4530,453010,45301020,235,940
141845,AGERE SYSTEMS INC,AGR,3674,334413,P,01,LC,1,88917,41358,1,20010328,20050131,45,4530,453010,45301020,235,940
141913,GLOBAL PAYMENTS INC,GPN,7374,518210,P,01,LC,2,88873,41168,1,20010201,E,45,4510,451020,45102020,453,940
142260,OIL STATES INTL INC,OIS,3533,333132,P,01,LC,1,88897,41259,1,20010209,E,10,1010,101010,10101020,395,935
142390,RIVERSTONE NETWORKS INC,RSTN,3576,334119,P,01,LU,1,88913,41273,1,20010216,20030910,45,4520,452010,45201020,190,940
142460,PEABODY ENERGY CORP,BTU,1221,212111,P,01,LC,1,88991,41580,1,20010523,E,10,1010,101020,10102050,360,970
142748,ARBITRON INC,ARB,8700,541910,P,01,LC,1,89497,43501,1,20010402,E,25,2540,254010,25401010,456,976
142753,SUREBEAM CORP,SURE,3559,333298,P,01,LC,1,88950,41392,1,20010316,20031027,45,4520,452030,45203010,247,940
142953,KRAFT FOODS INC,KFT,2000,311,P,01,LC,1,89006,41680,1,20010613,E,30,3020,302020,30202030,250,978
142955,TELLIUM INC,TELM,3661,334210,P,01,LC,1,88983,41563,1,20010517,20031128,45,4520,452010,45201020,180,940
143356,PRUDENTIAL FINANCIAL INC,PRU,6311,524113,P,01,LC,1,89258,42524,1,20011213,E,40,4030,403010,40301020,825,800
144066,ROCKWELL COLLINS INC,COL,3728,336413,P,01,LC,2,89014,41688,1,20010702,E,20,2010,201010,20101010,110,925
144559,ZIMMER HOLDINGS INC,ZMH,3842,339113,P,01,LU,2,89070,41870,1,20010807,E,35,3510,351010,35101010,300,905
145046,WELLPOINT INC,WLP,6324,524114,P,01,LC,1,89179,42273,1,20011030,E,35,3510,351020,35102030,287,905
145049,GAMESTOP CORP,GME,5734,443120,J,02,LC,6,90379,42775,1,20051001,20070207,25,2550,255040,25504020,426,976
145049,GAMESTOP CORP,GME,5734,443120,P,02,LC,5,90379,42775,1,20041115,20050930,25,2550,255040,25504020,426,976
145049,GAMESTOP CORP,GME,5734,443120,P,01,LC,4,89301,42775,1,20051001,E,25,2550,255040,25504020,426,976
145049,GAMESTOP CORP,GME,5734,443120,N,01,LC,3,89301,42775,1,20041115,20050930,25,2550,255040,25504020,426,976
145049,GAMESTOP CORP,GME,5734,443120,C,01,LC,2,89301,42775,1,20041101,20041114,25,2550,255040,25504020,426,976
145049,GAMESTOP CORP,GME,5734,443120,P,01,LC,1,89301,42775,1,20020213,20041031,25,2550,255040,25504020,426,976
145552,CENTENE CORP,CNC,6324,524114,P,01,LC,1,89269,42540,1,20011213,E,35,3510,351020,35102030,287,905
145701,PRINCIPAL FINANCIAL GRP INC,PFG,6311,524113,P,01,LC,1,89195,42285,1,20011023,E,40,4030,403010,40301020,825,800
146156,INVERNESS MEDICAL INNOVATNS,IMA,2835,325413,P,01,LC,1,89230,42415,1,20011123,E,35,3510,351010,35101020,147,905
147175,LORILLARD INC,LO,2100,31222,P,01,LU,2,89303,21111,1,20020228,E,30,3020,302030,30203010,470,978
147175,LORILLARD INC,LO,2100,31222,C,00X,LU,1,89303,21111,1,20020201,20020227,30,3020,302030,30203010,470,978
147340,GLOBALSCAPE INC,GSB,7372,511210,P,01,LC,2,92174,52522,1,20070719,E,45,4510,451010,45101010,185,940
147841,WESTERN ASSET PREMIER BD FD,WEA,6726,525990,P,01,LU,2,89348,42934,1,20020326,E,,,,,850,800
148350,TRAVELCENTERS OF AMERICA LLC,TA,5500,447110,P,01,LC,1,91727,51645,1,20070201,E,25,2550,255040,25504050,449,976
148870,ADVANCED MEDICAL OPTICS INC,EYE,3845,334510,P,01,LC,2,89426,43263,1,20020701,20090226,35,3510,351010,35101010,357,925
149070,CME GROUP INC,CME,6200,523210,P,01,LC,1,89626,43791,1,20021206,E,40,4020,402010,40201040,822,800
149337,NASDAQ OMX GROUP INC,NDAQ,6200,523210,P,01,LU,2,90601,46282,1,20050210,E,40,4020,402010,40201040,0,0
149701,LMP REAL ESTATE INCM FND INC,RIT,6726,525990,P,01,LC,0,89474,43350,1,20020726,E,,,,,0,0
149738,CIT GROUP INC,CIT,6172,522220,P,01,LC,1,89463,43340,1,20020702,E,40,4020,402010,40201040,850,800
151621,DENALI FUND INC,DNY,6726,525990,P,01,LC,1,89599,43711,1,20021126,E,,,,,0,0
152029,FEDERATED PREM MUNI INCM FD,FMN,6726,525990,P,01,LC,1,89629,43795,1,20021220,E,,,,,0,0
155393,WHITING PETROLEUM CORP,WLL,1311,211111,P,01,LC,1,89901,44613,1,20031120,E,10,1010,101020,10102020,0,0
156714,GOVERNMENT PROPERTIES TRUST,GPT,6798,525930,P,01,LC,1,89987,44804,1,20040127,20070430,40,4040,404020,40402040,0,0
156933,INTERLINE BRANDS INC,IBI,5070,425110,P,02,LC,1,90503,46022,1,20041216,E,20,2010,201070,20107010,0,0
157057,ASSURANT INC,AIZ,6324,524114,P,01,LC,1,90038,44893,1,20040205,E,40,4030,403010,40301030,0,0
157415,TRW AUTOMOTIVE HOLDINGS CORP,TRW,3714,336340,P,01,LC,1,90052,44911,1,20040203,E,25,2510,251010,25101010,0,0
157855,SALESFORCE.COM INC,CRM,7372,511210,P,01,LC,1,90215,45288,1,20040623,E,45,4510,451030,45103010,0,0
157859,BRISTOL WEST HOLDINGS INC,BRW,6331,524126,P,01,LU,1,90039,44894,1,20040212,20070731,40,4030,403010,40301040,0,0
158354,GENWORTH FINANCIAL INC,GNW,6311,524113,P,01,LC,1,90162,45174,1,20040525,E,40,4030,403010,40301030,0,0
158741,SEMICONDUCTOR MFG INTL CORP,SMI,3674,334413,P,90,LC,1,90076,44987,1,20040317,E,45,4530,453010,45301020,0,0
160225,MASTERCARD INC,MA,6099,522320,P,01,LC,1,91233,50700,1,20060525,E,45,4510,451020,45102020,0,0
160237,PHARMACOPEIA INC,PCOP,2836,325414,P,01,LU,2,90133,45087,1,20040503,20081231,35,3520,352010,35201010,0,0
160255,HOSPIRA INC,HSP,2834,325412,P,01,LU,2,90110,45068,1,20040503,E,35,3510,351010,35101010,0,0
160256,METROPCS COMMUNICATIONS INC,PCS,4812,517212,P,01,LC,1,91937,52120,1,20070419,E,50,5010,501020,50102010,0,0
160312,PRIMUS GUARANTY LTD,PRS,6153,522298,P,01,LC,1,90351,45541,1,20040930,E,40,4020,402010,40201040,0,0
160329,GOOGLE INC,GOOG,7370,519130,P,01,LC,1,90319,45483,1,20040819,E,45,4510,451010,45101010,0,0
160474,METALICO INC,MEA,3341,331492,P,01,LC,1,90614,46424,1,20050315,E,20,2020,202010,20201050,0,0
160785,VIAD CORP,VVI,7389,561920,P,01,LC,4,19721,20851,1,20040701,E,20,2020,202010,20201070,0,0
161791,FIRST TR ENHANCED EQUITY,FFA,6726,525990,P,01,LC,0,90306,45470,1,20040827,E,,,,,0,0
161970,RIVER CITY BANK,RCBK,6020,522110,P,01,LU,1,90821,47024,1,20050706,20081031,40,4010,401010,40101015,0,0
162387,TEEKAY LNG PARTNERS LP,TGP,4412,483111,P,01,LC,1,90703,46689,1,20050505,E,10,1010,101020,10102040,0,0
163025,EATON VANCE SHORT DRTN DIV,EVG,6726,525990,P,01,LC,1,90552,46151,1,20050224,E,,,,,0,0
163610,INTERCONTINENTALEXCHANGE INC,ICE,6200,523210,P,01,LC,1,90993,48793,1,20051116,E,40,4020,402010,40201040,0,0
163946,CF INDUSTRIES HOLDINGS INC,CF,2870,325311,P,01,LC,1,90829,47183,1,20050811,E,15,1510,151010,15101030,0,0
164703,A-POWER ENERGY GENERATN SYS,APWR,1600,237130,P,01,LC,2,92519,52916,1,20080122,E,20,2010,201040,20104020,0,0
164708,AMERIPRISE FINANCIAL INC,AMP,6211,523110,P,01,LC,1,90880,47422,1,20051003,E,40,4020,402030,40203010,0,0
165264,FIDELITY NATIONAL FINANCIAL,FNF,6361,524127,P,01,LC,1,90925,47864,1,20051018,E,40,4030,403010,40301040,0,0
165403,BLACKROCK WORLD INVESTMNT TR,BWC,6726,525990,P,01,LC,1,90918,47858,1,20051025,E,,,,,0,0
165436,CALAMOS GLOBAL TOTAL RETURN,CGO,6726,525990,P,01,LC,0,90919,47859,1,20051027,E,,,,,0,0
165927,TERNIUM SA -ADR,TX,3312,3312,P,90,LC,1,91125,50321,1,20060201,E,15,1510,151040,15104050,0,0
165993,FIDELITY NATIONAL INFO SVCS,FIS,7374,518210,P,01,LC,1,89003,41673,1,20060201,E,45,4510,451020,45102020,0,0
166051,MAGELLAN MIDSTREAM HLDGS LP,MGG,4610,486910,P,01,LC,1,91115,50315,1,20060210,E,10,1010,101020,10102040,0,0
166451,NYSE EURONEXT,NYX,6200,523210,P,01,LC,1,91143,50474,1,20060308,E,40,4020,402010,40201040,0,0
174114,GREAT LAKES BANCORP INC,GLK,6036,522120,P,01,LU,1,10238,8164,1,20060531,20080229,40,4010,401010,40101015,0,0
174130,EMBARQ CORP,EQ,4813,517110,P,01,LC,1,91218,50697,1,20060518,20090630,50,5010,501010,50101020,0,0
174282,ENERGY SERVICES OF AMERICA,ESA,1623,237120,P,02,LC,4,91522,51092,1,20061003,E,10,1010,101010,10101020,0,0
174401,VESTIN REALTY MORTGAGE I INC,VRTA,6798,525990,P,01,LC,1,91373,50876,1,20060601,E,40,4040,404020,40402030,0,0
174490,WINDSTREAM CORP,WIN,4813,517110,P,01,LC,1,91391,50964,1,20060718,E,50,5010,501010,50101020,0,0
174729,WYNDHAM WORLDWIDE CORP,WYN,6531,531390,P,01,LC,1,91392,50965,1,20060801,E,25,2530,253010,25301020,0,0
175263,WESTERN UNION CO,WU,6099,522320,P,01,LU,2,91461,51196,1,20061002,E,45,4510,451020,45102020,0,0
175513,CHURCHILL VENTURES LTD,CHV,9995,999990,P,02,LC,2,91851,51964,1,20070316,20081231,,,,,0,0
175619,BLACKROCK REAL ASSET EQTY TR,BCF,6726,525,P,01,LC,1,91436,51183,1,20060927,E,40,4020,402030,40203010,0,0
176259,TEEKAY OFFSHORE PARTNERS LP,TOO,4412,483111,P,01,LC,1,91656,51544,1,20061214,E,10,1010,101020,10102040,0,0
176282,SPECTRA ENERGY CORP,SE,4923,221210,P,01,LC,2,91650,51539,1,20070103,E,10,1010,101020,10102040,0,0
176592,HFF INC,HF,6163,522310,P,01,LC,1,91692,51638,1,20070131,E,40,4020,402030,40203030,0,0
176928,BROADRIDGE FINANCIAL SOLUTNS,BR,7373,541512,P,01,LC,1,91849,51962,1,20070402,E,45,4510,451020,45102020,0,0
177264,COVIDIEN PLC,COV,3845,334510,P,02,LC,2,92156,52417,1,20070702,E,35,3510,351010,35101010,0,0
177267,TYCO ELECTRONICS LTD,TEL,3678,334417,P,02,LC,1,92157,52418,1,20070702,E,45,4520,452030,45203020,0,0
177376,DISCOVER FINANCIAL SVCS INC,DFS,6141,522210,P,02,LC,1,92121,52396,1,20070702,E,40,4020,402020,40202010,0,0
177532,ADVENT/CLAYMORE GLBL CONV IN,AGC,6726,,P,01,LC,1,91974,52246,1,20070525,E,,,,,0,0
177640,CARE INVESTMENT TRUST,CRE,6798,531120,P,01,LC,1,92111,52391,1,20070622,E,40,4040,404020,40402030,0,0
177780,COMSCORE INC,SCOR,8742,541613,P,01,LC,1,92102,52381,1,20070627,E,45,4510,451010,45101010,0,0
177790,MLP & STRATEGIC EQUITY FUND,MTP,6726,,P,01,LC,1,92127,52401,1,20070627,E,,,,,0,0
177983,GENPACT LTD,G,7374,518210,P,01,LC,1,92261,52708,1,20070802,E,45,4510,451020,45102020,0,0
178082,PARAGON SHIPPING INC,PRGN,4412,483111,P,01,LC,1,92224,52673,1,20070810,E,20,2030,203030,20303010,0,0
178248,CUSHING MLP TOTAL RETURN FND,SRV,6726,525990,P,01,LC,1,92240,52685,1,20070827,E,,,,,0,0
178310,TERADATA CORP,TDC,7370,519130,P,01,LC,2,92293,52762,1,20071001,E,45,4520,452020,45202010,0,0
178552,TEXTAINER GROUP HOLDINGS LTD,TGH,7359,532411,P,01,LC,1,92379,52821,1,20071010,E,20,2010,201070,20107010,0,0
178850,INTERNET BRANDS INC,INET,7370,519130,P,01,LC,1,92442,52862,1,20071116,E,45,4510,451010,45101010,0,0
178899,PROSPECT ACQUISITION CORP,PAX,9995,999990,P,01,LC,1,92502,52845,1,20071203,E,,,,,0,0
179132,ORION MARINE GROUP INC,ORN,1600,237990,P,01,LC,1,92467,52885,1,20071220,E,20,2010,201030,20103010,0,0
179258,RISKMETRICS GROUP INC,RMG,6411,524298,P,01,LC,1,92544,52935,1,20080125,E,40,4020,402030,40203010,0,0
179288,A. H. BELO CORP,AHC,2711,511110,P,01,LC,2,92528,52924,1,20080211,E,25,2540,254010,25401040,0,0
179437,AMERICAN WATER WORKS CO INC,AWK,4941,221310,P,01,LC,1,92614,52985,1,20080423,E,55,5510,551040,55104010,0,0
179621,PHILIP MORRIS INTERNATIONAL,PM,2111,312221,P,01,LC,1,92602,52978,1,20080331,E,30,3020,302030,30203010,0,0
